image_id,image_filename,image_path,subset,contains_oil,environment,annotation_filename,num_objects,width,height,source_scene,source_product,timestamp
nw-1627-10-000035,nw-1627-10-000035.jpg,images/nw-1627-10-000035.jpg,nw,0,water,,0,640,640,S1_20190223_154007_154147_VV_80,S1A_IW_GRDH_1SDV_20190223T154122_20190223T154147_026059_02E7D6_5BFC.SAFE,2019-02-23T15:40:07
nw-1628-10-000036,nw-1628-10-000036.jpg,images/nw-1628-10-000036.jpg,nw,0,water,,0,640,640,S1_20190223_154007_154147_VV_89,S1A_IW_GRDH_1SDV_20190223T154122_20190223T154147_026059_02E7D6_5BFC.SAFE,2019-02-23T15:40:07
nw-1629-10-000037,nw-1629-10-000037.jpg,images/nw-1629-10-000037.jpg,nw,0,water,,0,640,640,S1_20190305_155637_155817_VV_45,S1A_IW_GRDH_1SDV_20190305T155752_20190305T155817_026205_02ED1B_206C.SAFE,2019-03-05T15:56:37
nw-1630-10-000038,nw-1630-10-000038.jpg,images/nw-1630-10-000038.jpg,nw,0,water,,0,640,640,S1_20190306_035926_040106_VV_102,S1A_IW_GRDH_1SDV_20190306T035951_20190306T040016_026212_02ED51_0951.SAFE,2019-03-06T03:59:26
nw-1631-10-000039,nw-1631-10-000039.jpg,images/nw-1631-10-000039.jpg,nw,0,water,,0,640,640,S1_20190306_035926_040106_VV_121,S1A_IW_GRDH_1SDV_20190306T035951_20190306T040016_026212_02ED51_0951.SAFE,2019-03-06T03:59:26
nw-1632-10-000040,nw-1632-10-000040.jpg,images/nw-1632-10-000040.jpg,nw,0,water,,0,640,640,S1_20190306_035926_040106_VV_14,S1A_IW_GRDH_1SDV_20190306T035926_20190306T035951_026212_02ED51_1D32.SAFE,2019-03-06T03:59:26
nw-1633-10-000041,nw-1633-10-000041.jpg,images/nw-1633-10-000041.jpg,nw,0,water,,0,640,640,S1_20190306_035926_040106_VV_45,S1A_IW_GRDH_1SDV_20190306T035926_20190306T035951_026212_02ED51_1D32.SAFE,2019-03-06T03:59:26
nw-1634-10-000042,nw-1634-10-000042.jpg,images/nw-1634-10-000042.jpg,nw,0,water,,0,640,640,S1_20190306_035926_040106_VV_52,S1A_IW_GRDH_1SDV_20190306T035926_20190306T035951_026212_02ED51_1D32.SAFE,2019-03-06T03:59:26
nw-1635-10-000043,nw-1635-10-000043.jpg,images/nw-1635-10-000043.jpg,nw,0,water,,0,640,640,S1_20190306_035926_040106_VV_65,S1A_IW_GRDH_1SDV_20190306T035951_20190306T040016_026212_02ED51_0951.SAFE;S1A_IW_GRDH_1SDV_20190306T035926_20190306T035951_026212_02ED51_1D32.SAFE,2019-03-06T03:59:26
nw-1636-10-000044,nw-1636-10-000044.jpg,images/nw-1636-10-000044.jpg,nw,0,water,,0,640,640,S1_20190306_035926_040106_VV_70,S1A_IW_GRDH_1SDV_20190306T035951_20190306T040016_026212_02ED51_0951.SAFE,2019-03-06T03:59:26
nw-1637-10-000045,nw-1637-10-000045.jpg,images/nw-1637-10-000045.jpg,nw,0,water,,0,640,640,S1_20190312_154835_155015_VV_66,S1A_IW_GRDH_1SDV_20190312T154925_20190312T154950_026307_02F0D5_08E2.SAFE,2019-03-12T15:48:35
nw-1638-10-000046,nw-1638-10-000046.jpg,images/nw-1638-10-000046.jpg,nw,0,water,,0,640,640,S1_20190401_034257_034437_VV_70,S1A_IW_GRDH_1SDV_20190401T034322_20190401T034347_026591_02FB4C_1C41.SAFE,2019-04-01T03:42:57
nw-1639-10-000047,nw-1639-10-000047.jpg,images/nw-1639-10-000047.jpg,nw,0,water,,0,640,640,S1_20190413_034257_034437_VV_137,S1A_IW_GRDH_1SDV_20190413T034412_20190413T034437_026766_0301B4_815C.SAFE;S1A_IW_GRDH_1SDV_20190413T034347_20190413T034412_026766_0301B4_092E.SAFE,2019-04-13T03:42:57
nw-1640-10-000048,nw-1640-10-000048.jpg,images/nw-1640-10-000048.jpg,nw,0,water,,0,640,640,S1_20190510_155642_155736_VV_17,S1B_IW_GRDH_1SDV_20190510T155642_20190510T155711_016184_01E73D_7764.SAFE,2019-05-10T15:56:42
nw-1641-10-000049,nw-1641-10-000049.jpg,images/nw-1641-10-000049.jpg,nw,0,water,,0,640,640,S1_20190510_155642_155736_VV_2,S1B_IW_GRDH_1SDV_20190510T155642_20190510T155711_016184_01E73D_7764.SAFE,2019-05-10T15:56:42
nw-1642-10-000050,nw-1642-10-000050.jpg,images/nw-1642-10-000050.jpg,nw,0,water,,0,640,640,S1_20190510_155642_155736_VV_6,S1B_IW_GRDH_1SDV_20190510T155642_20190510T155711_016184_01E73D_7764.SAFE,2019-05-10T15:56:42
nw-1643-10-000051,nw-1643-10-000051.jpg,images/nw-1643-10-000051.jpg,nw,0,water,,0,640,640,S1_20190511_154837_155017_VV_110,S1A_IW_GRDH_1SDV_20190511T154952_20190511T155017_027182_031070_90C8.SAFE,2019-05-11T15:48:37
nw-1644-10-000052,nw-1644-10-000052.jpg,images/nw-1644-10-000052.jpg,nw,0,water,,0,640,640,S1_20190511_154837_155017_VV_118,S1A_IW_GRDH_1SDV_20190511T154952_20190511T155017_027182_031070_90C8.SAFE,2019-05-11T15:48:37
nw-1645-10-000053,nw-1645-10-000053.jpg,images/nw-1645-10-000053.jpg,nw,0,water,,0,640,640,S1_20190518_154009_154149_VV_32,S1A_IW_GRDH_1SDV_20190518T154059_20190518T154124_027284_03139E_2F70.SAFE,2019-05-18T15:40:09
nw-1646-10-000054,nw-1646-10-000054.jpg,images/nw-1646-10-000054.jpg,nw,0,water,,0,640,640,S1_20190522_155643_155737_VV_42,S1B_IW_GRDH_1SDV_20190522T155643_20190522T155712_016359_01ECA7_4C33.SAFE,2019-05-22T15:56:43
nw-1647-10-000055,nw-1647-10-000055.jpg,images/nw-1647-10-000055.jpg,nw,0,water,,0,640,640,S1_20190609_155640_155820_VV_23,S1A_IW_GRDH_1SDV_20190609T155730_20190609T155755_027605_031D91_51DD.SAFE,2019-06-09T15:56:40
nw-1648-10-000056,nw-1648-10-000056.jpg,images/nw-1648-10-000056.jpg,nw,0,water,,0,640,640,S1_20190609_155640_155820_VV_92,S1A_IW_GRDH_1SDV_20190609T155730_20190609T155755_027605_031D91_51DD.SAFE,2019-06-09T15:56:40
nw-1649-10-000057,nw-1649-10-000057.jpg,images/nw-1649-10-000057.jpg,nw,0,water,,0,640,640,S1_20190610_154748_154928_VV_62,S1B_IW_GRDH_1SDV_20190610T154838_20190610T154903_016636_01F4FD_6C1D.SAFE,2019-06-10T15:47:48
nw-1650-10-000058,nw-1650-10-000058.jpg,images/nw-1650-10-000058.jpg,nw,0,water,,0,640,640,S1_20190611_035043_035222_VV_21,S1B_IW_GRDH_1SDV_20190611T035043_20190611T035108_016643_01F530_F253.SAFE,2019-06-11T03:50:43
nw-1651-10-000059,nw-1651-10-000059.jpg,images/nw-1651-10-000059.jpg,nw,0,water,,0,640,640,S1_20190611_035043_035222_VV_28,S1B_IW_GRDH_1SDV_20190611T035043_20190611T035108_016643_01F530_F253.SAFE,2019-06-11T03:50:43
nw-1652-10-000060,nw-1652-10-000060.jpg,images/nw-1652-10-000060.jpg,nw,0,water,,0,640,640,S1_20190611_035043_035222_VV_61,S1B_IW_GRDH_1SDV_20190611T035108_20190611T035133_016643_01F530_8AD0.SAFE,2019-06-11T03:50:43
nw-1653-10-000061,nw-1653-10-000061.jpg,images/nw-1653-10-000061.jpg,nw,0,water,,0,640,640,S1_20190611_035043_035222_VV_67,S1B_IW_GRDH_1SDV_20190611T035108_20190611T035133_016643_01F530_8AD0.SAFE,2019-06-11T03:50:43
nw-1654-10-000062,nw-1654-10-000062.jpg,images/nw-1654-10-000062.jpg,nw,0,water,,0,640,640,S1_20190611_035043_035222_VV_84,S1B_IW_GRDH_1SDV_20190611T035133_20190611T035158_016643_01F530_8193.SAFE;S1B_IW_GRDH_1SDV_20190611T035108_20190611T035133_016643_01F530_8AD0.SAFE,2019-06-11T03:50:43
nw-1655-10-000063,nw-1655-10-000063.jpg,images/nw-1655-10-000063.jpg,nw,0,water,,0,640,640,S1_20190611_154010_154150_VV_35,S1A_IW_GRDH_1SDV_20190611T154125_20190611T154150_027634_031E6E_BCB3.SAFE,2019-06-11T15:40:10
nw-1656-10-000064,nw-1656-10-000064.jpg,images/nw-1656-10-000064.jpg,nw,0,water,,0,640,640,S1_20190612_034300_034440_VV_100,S1A_IW_GRDH_1SDV_20190612T034325_20190612T034350_027641_031EA9_55D4.SAFE,2019-06-12T03:43:00
nw-1657-10-000065,nw-1657-10-000065.jpg,images/nw-1657-10-000065.jpg,nw,0,water,,0,640,640,S1_20190612_034300_034440_VV_108,S1A_IW_GRDH_1SDV_20190612T034325_20190612T034350_027641_031EA9_55D4.SAFE,2019-06-12T03:43:00
nw-1658-10-000066,nw-1658-10-000066.jpg,images/nw-1658-10-000066.jpg,nw,0,water,,0,640,640,S1_20190612_034300_034440_VV_127,S1A_IW_GRDH_1SDV_20190612T034325_20190612T034350_027641_031EA9_55D4.SAFE,2019-06-12T03:43:00
nw-1659-10-000067,nw-1659-10-000067.jpg,images/nw-1659-10-000067.jpg,nw,0,water,,0,640,640,S1_20190612_034300_034440_VV_42,S1A_IW_GRDH_1SDV_20190612T034300_20190612T034325_027641_031EA9_7D1B.SAFE,2019-06-12T03:43:00
nw-1660-10-000068,nw-1660-10-000068.jpg,images/nw-1660-10-000068.jpg,nw,0,water,,0,640,640,S1_20190616_154839_155019_VV_22,S1A_IW_GRDH_1SDV_20190616T154929_20190616T154954_027707_0320A3_F570.SAFE,2019-06-16T15:48:39
nw-1661-10-000069,nw-1661-10-000069.jpg,images/nw-1661-10-000069.jpg,nw,0,water,,0,640,640,S1_20190616_154839_155019_VV_32,S1A_IW_GRDH_1SDV_20190616T154929_20190616T154954_027707_0320A3_F570.SAFE,2019-06-16T15:48:39
nw-1662-10-000070,nw-1662-10-000070.jpg,images/nw-1662-10-000070.jpg,nw,0,water,,0,640,640,S1_20190616_154839_155019_VV_38,S1A_IW_GRDH_1SDV_20190616T154954_20190616T155019_027707_0320A3_41EC.SAFE;S1A_IW_GRDH_1SDV_20190616T154929_20190616T154954_027707_0320A3_F570.SAFE,2019-06-16T15:48:39
nw-1663-10-000071,nw-1663-10-000071.jpg,images/nw-1663-10-000071.jpg,nw,0,water,,0,640,640,S1_20190617_035120_035301_VV_41,S1A_IW_GRDH_1SDV_20190617T035120_20190617T035145_027714_0320D5_DE52.SAFE,2019-06-17T03:51:20
nw-1664-10-000072,nw-1664-10-000072.jpg,images/nw-1664-10-000072.jpg,nw,0,water,,0,640,640,S1_20190617_035120_035301_VV_65,S1A_IW_GRDH_1SDV_20190617T035145_20190617T035210_027714_0320D5_4009.SAFE,2019-06-17T03:51:20
nw-1665-10-000073,nw-1665-10-000073.jpg,images/nw-1665-10-000073.jpg,nw,0,water,,0,640,640,S1_20190617_035120_035301_VV_67,S1A_IW_GRDH_1SDV_20190617T035145_20190617T035210_027714_0320D5_4009.SAFE,2019-06-17T03:51:20
nw-1666-10-000074,nw-1666-10-000074.jpg,images/nw-1666-10-000074.jpg,nw,0,water,,0,640,640,S1_20190623_035044_035223_VV_128,S1B_IW_GRDH_1SDV_20190623T035134_20190623T035159_016818_01FA62_D8E1.SAFE,2019-06-23T03:50:44
nw-1667-10-000075,nw-1667-10-000075.jpg,images/nw-1667-10-000075.jpg,nw,0,water,,0,640,640,S1_20190623_035044_035223_VV_198,S1B_IW_GRDH_1SDV_20190623T035109_20190623T035134_016818_01FA62_8B22.SAFE,2019-06-23T03:50:44
nw-1668-10-000076,nw-1668-10-000076.jpg,images/nw-1668-10-000076.jpg,nw,0,water,,0,640,640,S1_20190623_035044_035223_VV_61,S1B_IW_GRDH_1SDV_20190623T035044_20190623T035109_016818_01FA62_8090.SAFE,2019-06-23T03:50:44
nw-1669-10-000077,nw-1669-10-000077.jpg,images/nw-1669-10-000077.jpg,nw,0,water,,0,640,640,S1_20190623_035044_035223_VV_98,S1B_IW_GRDH_1SDV_20190623T035134_20190623T035159_016818_01FA62_D8E1.SAFE,2019-06-23T03:50:44
nw-1670-10-000078,nw-1670-10-000078.jpg,images/nw-1670-10-000078.jpg,nw,0,water,,0,640,640,S1_20190716_035932_040112_VV_42,S1A_IW_GRDH_1SDV_20190716T040022_20190716T040047_028137_032D90_2975.SAFE,2019-07-16T03:59:32
nw-1671-10-000079,nw-1671-10-000079.jpg,images/nw-1671-10-000079.jpg,nw,0,water,,0,640,640,S1_20190716_154751_154931_VV_13,S1B_IW_GRDH_1SDV_20190716T154816_20190716T154841_017161_020487_EEF7.SAFE,2019-07-16T15:47:51
nw-1672-10-000080,nw-1672-10-000080.jpg,images/nw-1672-10-000080.jpg,nw,0,water,,0,640,640,S1_20190730_034303_034443_VV_48,S1A_IW_GRDH_1SDV_20190730T034303_20190730T034328_028341_0333D2_2F03.SAFE,2019-07-30T03:43:03
nw-1673-10-000081,nw-1673-10-000081.jpg,images/nw-1673-10-000081.jpg,nw,0,water,,0,640,640,S1_20190730_034303_034443_VV_62,S1A_IW_GRDH_1SDV_20190730T034328_20190730T034353_028341_0333D2_4C47.SAFE,2019-07-30T03:43:03
nw-1674-10-000082,nw-1674-10-000082.jpg,images/nw-1674-10-000082.jpg,nw,0,water,,0,640,640,S1_20190803_035856_040035_VV_56,S1B_IW_GRDH_1SDV_20190803T035856_20190803T035921_017416_020C16_EF88.SAFE,2019-08-03T03:58:56
nw-1675-10-000083,nw-1675-10-000083.jpg,images/nw-1675-10-000083.jpg,nw,0,water,,0,640,640,S1_20190811_034304_034444_VV_62,S1A_IW_GRDH_1SDV_20190811T034419_20190811T034444_028516_03394F_C4A3.SAFE;S1A_IW_GRDH_1SDV_20190811T034354_20190811T034419_028516_03394F_EA40.SAFE,2019-08-11T03:43:04
nw-1676-10-000084,nw-1676-10-000084.jpg,images/nw-1676-10-000084.jpg,nw,0,water,,0,640,640,S1_20190815_154843_155023_VV_33,S1A_IW_GRDH_1SDV_20190815T154908_20190815T154933_028582_033B99_01B4.SAFE,2019-08-15T15:48:43
nw-1677-10-000085,nw-1677-10-000085.jpg,images/nw-1677-10-000085.jpg,nw,0,water,,0,640,640,S1_20190821_035934_040114_VV_51,S1A_IW_GRDH_1SDV_20190821T040024_20190821T040049_028662_033E63_3BDB.SAFE,2019-08-21T03:59:34
nw-1678-10-000086,nw-1678-10-000086.jpg,images/nw-1678-10-000086.jpg,nw,0,water,,0,640,640,S1_20190821_035934_040114_VV_58,S1A_IW_GRDH_1SDV_20190821T040024_20190821T040049_028662_033E63_3BDB.SAFE,2019-08-21T03:59:34
nw-1679-10-000087,nw-1679-10-000087.jpg,images/nw-1679-10-000087.jpg,nw,0,water,,0,640,640,S1_20190821_035934_040114_VV_69,S1A_IW_GRDH_1SDV_20190821T040049_20190821T040114_028662_033E63_B88E.SAFE;S1A_IW_GRDH_1SDV_20190821T040024_20190821T040049_028662_033E63_3BDB.SAFE,2019-08-21T03:59:34
nw-1680-10-000088,nw-1680-10-000088.jpg,images/nw-1680-10-000088.jpg,nw,0,water,,0,640,640,S1_20190828_153950_154105_VV_56,S1B_IW_GRDH_1SDV_20190828T154040_20190828T154105_017788_02179A_9F35.SAFE,2019-08-28T15:39:50
nw-1681-10-000089,nw-1681-10-000089.jpg,images/nw-1681-10-000089.jpg,nw,0,water,,0,640,640,S1_20190902_035935_040115_VV_1,S1A_IW_GRDH_1SDV_20190902T035935_20190902T040000_028837_03447B_7C6D.SAFE,2019-09-02T03:59:35
nw-1682-10-000090,nw-1682-10-000090.jpg,images/nw-1682-10-000090.jpg,nw,0,water,,0,640,640,S1_20190921_035125_035307_VV_50,S1A_IW_GRDH_1SDV_20190921T035125_20190921T035150_029114_034E08_0160.SAFE,2019-09-21T03:51:25
nw-1683-10-000091,nw-1683-10-000091.jpg,images/nw-1683-10-000091.jpg,nw,0,water,,0,640,640,S1_20190921_153951_154106_VV_50,S1B_IW_GRDH_1SDV_20190921T154041_20190921T154106_018138_022283_3509.SAFE,2019-09-21T15:39:51
nw-1684-10-000092,nw-1684-10-000092.jpg,images/nw-1684-10-000092.jpg,nw,0,water,,0,640,640,S1_20190921_153951_154106_VV_53,S1B_IW_GRDH_1SDV_20190921T154041_20190921T154106_018138_022283_3509.SAFE,2019-09-21T15:39:51
nw-1685-10-000093,nw-1685-10-000093.jpg,images/nw-1685-10-000093.jpg,nw,0,water,,0,640,640,S1_20190926_035936_040116_VV_133,S1A_IW_GRDH_1SDV_20190926T040026_20190926T040051_029187_035080_F816.SAFE;S1A_IW_GRDH_1SDV_20190926T040001_20190926T040026_029187_035080_FDB2.SAFE,2019-09-26T03:59:36
nw-1686-10-000094,nw-1686-10-000094.jpg,images/nw-1686-10-000094.jpg,nw,0,water,,0,640,640,S1_20190926_035936_040116_VV_50,S1A_IW_GRDH_1SDV_20190926T035936_20190926T040001_029187_035080_891A.SAFE,2019-09-26T03:59:36
nw-1687-10-000095,nw-1687-10-000095.jpg,images/nw-1687-10-000095.jpg,nw,0,water,,0,640,640,S1_20190926_035936_040116_VV_52,S1A_IW_GRDH_1SDV_20190926T035936_20190926T040001_029187_035080_891A.SAFE,2019-09-26T03:59:36
nw-1688-10-000096,nw-1688-10-000096.jpg,images/nw-1688-10-000096.jpg,nw,0,water,,0,640,640,S1_20190926_154755_154935_VV_76,S1B_IW_GRDH_1SDV_20190926T154845_20190926T154910_018211_0224A2_64E7.SAFE,2019-09-26T15:47:55
nw-1689-10-000097,nw-1689-10-000097.jpg,images/nw-1689-10-000097.jpg,nw,0,water,,0,640,640,S1_20190927_035049_035228_VV_5,S1B_IW_GRDH_1SDV_20190927T035049_20190927T035114_018218_0224DC_62D9.SAFE,2019-09-27T03:50:49
nw-1690-10-000098,nw-1690-10-000098.jpg,images/nw-1690-10-000098.jpg,nw,0,water,,0,640,640,S1_20190927_035049_035228_VV_65,S1B_IW_GRDH_1SDV_20190927T035139_20190927T035204_018218_0224DC_E6A4.SAFE,2019-09-27T03:50:49
nw-1691-10-000099,nw-1691-10-000099.jpg,images/nw-1691-10-000099.jpg,nw,0,water,,0,640,640,S1_20190927_035049_035228_VV_80,S1B_IW_GRDH_1SDV_20190927T035139_20190927T035204_018218_0224DC_E6A4.SAFE,2019-09-27T03:50:49
nw-1692-10-000100,nw-1692-10-000100.jpg,images/nw-1692-10-000100.jpg,nw,0,water,,0,640,640,S1_20190927_035049_035228_VV_84,S1B_IW_GRDH_1SDV_20190927T035139_20190927T035204_018218_0224DC_E6A4.SAFE,2019-09-27T03:50:49
nw-1693-10-000101,nw-1693-10-000101.jpg,images/nw-1693-10-000101.jpg,nw,0,water,,0,640,640,S1_20190927_035049_035228_VV_89,S1B_IW_GRDH_1SDV_20190927T035139_20190927T035204_018218_0224DC_E6A4.SAFE,2019-09-27T03:50:49
nw-1694-10-000102,nw-1694-10-000102.jpg,images/nw-1694-10-000102.jpg,nw,0,water,,0,640,640,S1_20190927_035049_035228_VV_92,S1B_IW_GRDH_1SDV_20190927T035139_20190927T035204_018218_0224DC_E6A4.SAFE,2019-09-27T03:50:49
nw-1695-10-000103,nw-1695-10-000103.jpg,images/nw-1695-10-000103.jpg,nw,0,water,,0,640,640,S1_20190927_154017_154157_VV_92,S1A_IW_GRDH_1SDV_20190927T154132_20190927T154157_029209_035141_93D0.SAFE,2019-09-27T15:40:17
nw-1696-10-000104,nw-1696-10-000104.jpg,images/nw-1696-10-000104.jpg,nw,0,water,,0,640,640,S1_20190927_154017_154157_VV_98,S1A_IW_GRDH_1SDV_20190927T154132_20190927T154157_029209_035141_93D0.SAFE,2019-09-27T15:40:17
nw-1697-10-000105,nw-1697-10-000105.jpg,images/nw-1697-10-000105.jpg,nw,0,water,,0,640,640,S1_20190928_034306_034446_VV_94,S1A_IW_GRDH_1SDV_20190928T034331_20190928T034356_029216_035188_442B.SAFE,2019-09-28T03:43:06
nw-1698-10-000106,nw-1698-10-000106.jpg,images/nw-1698-10-000106.jpg,nw,0,water,,0,640,640,S1_20190930_160458_160638_VV_33,S1A_IW_GRDH_1SDV_20190930T160548_20190930T160613_029253_0352E1_E2DE.SAFE,2019-09-30T16:04:58
nw-1699-10-000107,nw-1699-10-000107.jpg,images/nw-1699-10-000107.jpg,nw,0,water,,0,640,640,S1_20191004_034227_034407_VV_109,S1B_IW_GRDH_1SDV_20191004T034317_20191004T034342_018320_02282B_4A6D.SAFE;S1B_IW_GRDH_1SDV_20191004T034252_20191004T034317_018320_02282B_B1FB.SAFE,2019-10-04T03:42:27
nw-1700-10-000108,nw-1700-10-000108.jpg,images/nw-1700-10-000108.jpg,nw,0,water,,0,640,640,S1_20191004_034227_034407_VV_127,S1B_IW_GRDH_1SDV_20191004T034317_20191004T034342_018320_02282B_4A6D.SAFE,2019-10-04T03:42:27
nw-1701-10-000109,nw-1701-10-000109.jpg,images/nw-1701-10-000109.jpg,nw,0,water,,0,640,640,S1_20191004_034227_034407_VV_152,S1B_IW_GRDH_1SDV_20191004T034317_20191004T034342_018320_02282B_4A6D.SAFE,2019-10-04T03:42:27
nw-1702-10-000110,nw-1702-10-000110.jpg,images/nw-1702-10-000110.jpg,nw,0,water,,0,640,640,S1_20191004_034227_034407_VV_167,S1B_IW_GRDH_1SDV_20191004T034317_20191004T034342_018320_02282B_4A6D.SAFE,2019-10-04T03:42:27
nw-1703-10-000111,nw-1703-10-000111.jpg,images/nw-1703-10-000111.jpg,nw,0,water,,0,640,640,S1_20191004_034227_034407_VV_179,S1B_IW_GRDH_1SDV_20191004T034317_20191004T034342_018320_02282B_4A6D.SAFE,2019-10-04T03:42:27
nw-1704-10-000112,nw-1704-10-000112.jpg,images/nw-1704-10-000112.jpg,nw,0,water,,0,640,640,S1_20191004_034227_034407_VV_43,S1B_IW_GRDH_1SDV_20191004T034252_20191004T034317_018320_02282B_B1FB.SAFE,2019-10-04T03:42:27
nw-1705-10-000113,nw-1705-10-000113.jpg,images/nw-1705-10-000113.jpg,nw,0,water,,0,640,640,S1_20191004_034227_034407_VV_69,S1B_IW_GRDH_1SDV_20191004T034252_20191004T034317_018320_02282B_B1FB.SAFE,2019-10-04T03:42:27
nw-1706-10-000114,nw-1706-10-000114.jpg,images/nw-1706-10-000114.jpg,nw,0,water,,0,640,640,S1_20191004_034227_034407_VV_70,S1B_IW_GRDH_1SDV_20191004T034252_20191004T034317_018320_02282B_B1FB.SAFE,2019-10-04T03:42:27
nw-1707-10-000115,nw-1707-10-000115.jpg,images/nw-1707-10-000115.jpg,nw,0,water,,0,640,640,S1_20191004_034227_034407_VV_71,S1B_IW_GRDH_1SDV_20191004T034252_20191004T034317_018320_02282B_B1FB.SAFE,2019-10-04T03:42:27
nw-1708-10-000116,nw-1708-10-000116.jpg,images/nw-1708-10-000116.jpg,nw,0,water,,0,640,640,S1_20191004_034227_034407_VV_89,S1B_IW_GRDH_1SDV_20191004T034252_20191004T034317_018320_02282B_B1FB.SAFE,2019-10-04T03:42:27
nw-1709-10-000117,nw-1709-10-000117.jpg,images/nw-1709-10-000117.jpg,nw,0,water,,0,640,640,S1_20191007_155647_155827_VV_33,S1A_IW_GRDH_1SDV_20191007T155712_20191007T155737_029355_035652_8FCF.SAFE,2019-10-07T15:56:47
nw-1710-10-000118,nw-1710-10-000118.jpg,images/nw-1710-10-000118.jpg,nw,0,water,,0,640,640,S1_20191007_155647_155827_VV_47,S1A_IW_GRDH_1SDV_20191007T155712_20191007T155737_029355_035652_8FCF.SAFE,2019-10-07T15:56:47
nw-1711-10-000119,nw-1711-10-000119.jpg,images/nw-1711-10-000119.jpg,nw,0,water,,0,640,640,S1_20191009_035049_035228_VV_22,S1B_IW_GRDH_1SDV_20191009T035049_20191009T035114_018393_022A5F_CD0D.SAFE,2019-10-09T03:50:49
nw-1712-10-000120,nw-1712-10-000120.jpg,images/nw-1712-10-000120.jpg,nw,0,water,,0,640,640,S1_20191010_034306_034446_VV_118,S1A_IW_GRDH_1SDV_20191010T034306_20191010T034331_029391_035788_5523.SAFE,2019-10-10T03:43:06
nw-1713-10-000121,nw-1713-10-000121.jpg,images/nw-1713-10-000121.jpg,nw,0,water,,0,640,640,S1_20191010_034306_034446_VV_29,S1A_IW_GRDH_1SDV_20191010T034306_20191010T034331_029391_035788_5523.SAFE,2019-10-10T03:43:06
nw-1714-10-000122,nw-1714-10-000122.jpg,images/nw-1714-10-000122.jpg,nw,0,water,,0,640,640,S1_20191010_034306_034446_VV_63,S1A_IW_GRDH_1SDV_20191010T034331_20191010T034356_029391_035788_7CA8.SAFE,2019-10-10T03:43:06
nw-1715-10-000123,nw-1715-10-000123.jpg,images/nw-1715-10-000123.jpg,nw,0,water,,0,640,640,S1_20191014_154845_155025_VV_31,S1A_IW_GRDH_1SDV_20191014T154910_20191014T154935_029457_0359DE_77C2.SAFE,2019-10-14T15:48:45
nw-1716-10-000124,nw-1716-10-000124.jpg,images/nw-1716-10-000124.jpg,nw,0,water,,0,640,640,S1_20191014_154845_155025_VV_32,S1A_IW_GRDH_1SDV_20191014T154910_20191014T154935_029457_0359DE_77C2.SAFE,2019-10-14T15:48:45
nw-1717-10-000125,nw-1717-10-000125.jpg,images/nw-1717-10-000125.jpg,nw,0,water,,0,640,640,S1_20191014_154845_155025_VV_36,S1A_IW_GRDH_1SDV_20191014T154910_20191014T154935_029457_0359DE_77C2.SAFE,2019-10-14T15:48:45
nw-1718-10-000126,nw-1718-10-000126.jpg,images/nw-1718-10-000126.jpg,nw,0,water,,0,640,640,S1_20191020_154755_154935_VV_31,S1B_IW_GRDH_1SDV_20191020T154910_20191020T154935_018561_022F8C_14B1.SAFE,2019-10-20T15:47:55
nw-1719-10-000127,nw-1719-10-000127.jpg,images/nw-1719-10-000127.jpg,nw,0,water,,0,640,640,S1_20191021_035049_035228_VV_62,S1B_IW_GRDH_1SDV_20191021T035114_20191021T035139_018568_022FC0_0980.SAFE,2019-10-21T03:50:49
nw-1720-10-000128,nw-1720-10-000128.jpg,images/nw-1720-10-000128.jpg,nw,0,water,,0,640,640,S1_20191021_154016_154156_VV_34,S1A_IW_GRDH_1SDV_20191021T154131_20191021T154156_029559_035D56_1CD1.SAFE;S1A_IW_GRDH_1SDV_20191021T154106_20191021T154131_029559_035D56_48DB.SAFE,2019-10-21T15:40:16
nw-1721-10-000129,nw-1721-10-000129.jpg,images/nw-1721-10-000129.jpg,nw,0,water,,0,640,640,S1_20191021_154016_154156_VV_37,S1A_IW_GRDH_1SDV_20191021T154131_20191021T154156_029559_035D56_1CD1.SAFE;S1A_IW_GRDH_1SDV_20191021T154106_20191021T154131_029559_035D56_48DB.SAFE,2019-10-21T15:40:16
nw-1722-10-000130,nw-1722-10-000130.jpg,images/nw-1722-10-000130.jpg,nw,0,water,,0,640,640,S1_20191021_154016_154156_VV_78,S1A_IW_GRDH_1SDV_20191021T154131_20191021T154156_029559_035D56_1CD1.SAFE,2019-10-21T15:40:16
nw-1723-10-000131,nw-1723-10-000131.jpg,images/nw-1723-10-000131.jpg,nw,0,water,,0,640,640,S1_20191026_154845_155025_VV_9,S1A_IW_GRDH_1SDV_20191026T154845_20191026T154910_029632_035FDD_29A5.SAFE,2019-10-26T15:48:45
nw-1724-10-000132,nw-1724-10-000132.jpg,images/nw-1724-10-000132.jpg,nw,0,water,,0,640,640,S1_20191027_153951_154106_VV_46,S1B_IW_GRDH_1SDV_20191027T154041_20191027T154106_018663_0232BF_0AC1.SAFE,2019-10-27T15:39:51
nw-1725-10-000133,nw-1725-10-000133.jpg,images/nw-1725-10-000133.jpg,nw,0,water,,0,640,640,S1_20191028_034227_034407_VV_80,S1B_IW_GRDH_1SDV_20191028T034252_20191028T034317_018670_0232F7_237B.SAFE;S1B_IW_GRDH_1SDV_20191028T034227_20191028T034252_018670_0232F7_69C9.SAFE,2019-10-28T03:42:27
